,9000,10000,11000,12000,13000,14000,14500,15000,15500,16000,16500,17000,17250,17500,17750,18000,18250,18500,19000,20000,21000,22000,23000,24000,25000,27000
2022-11-24,33.22862000000001,49.65528,82.7597,123.97387499999998,190.36709,307.028775,405.41375,480.43691000000007,628.1342999999999,787.018,1012.36515,1261.3074,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-25,24.721095,41.444025,57.684865,98.93052,132.12288,230.97158,305.87326499999995,421.107255,577.0219000000001,703.20245,926.63256,1190.40048,0,1609.03652,0,2003.72556,0,0,0,0,0,0,0,0,0,0
2022-11-26,16.51407,33.1842,41.031475,73.859535,131.50152,221.8752,305.498085,380.0653400000001,534.95455,694.54812,894.5083800000001,1271.2789999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-27,0,24.77673,41.388225000000006,73.880685,115.6365,206.49675,287.78015000000005,379.5713,504.253755,0,869.4708749999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-28,24.205695,32.19538,57.21954,99.32028,137.83489500000002,258.52320000000003,347.12868,476.34535,654.412365,787.2733400000001,1082.7555100000002,1350.77282,0,1634.486,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-29,16.40371,32.5387,41.259375,65.49904000000001,106.4401,172.817925,278.23781,369.069975,452.21495,616.8258749999999,832.232425,1095.964555,0,1484.27421,0,0,0,0,0,0,0,0,0,0,0,0
2022-11-30,16.78603,25.179045,25.688295,34.379580000000004,68.29567999999999,103.10556,153.9288,222.52113,307.01879999999994,394.90218,564.1548,721.7973000000001,0,1104.8635000000002,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-01,0,17.13436,25.62753,34.35324,50.87514,102.64824,143.801895,178.19035499999998,245.581135,368.214426,505.530585,770.50974,0,1043.17038,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-02,8.499979999999999,8.474445,16.837419999999998,25.56009,34.10382,59.49996500000001,85.3038,127.89194999999998,211.862125,305.87634,458.77455,630.68202,0,1054.839375,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-03,0,8.47403,0,16.986900000000002,34.12704,67.60604,101.46528,135.27936,178.12158,287.87698,432.30813,701.41806,0,909.964915,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,0,0,17.00127,17.09138,34.000620000000005,51.37722000000001,93.244965,102.76812,154.02725999999998,255.5895,424.4915,574.705824,0,892.6375499999999,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-05,0,8.621260000000001,8.46442,8.61899,33.85778,42.6053,68.22492,109.94178,164.499196,245.93667500000004,398.328995,602.55144,0,882.10512,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-06,0,0,8.50063,8.5069,25.480425,42.531325,68.27636,102.21204,161.04703999999998,229.94442,350.280835,562.36026,0,881.39064,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,16.801900000000003,25.26915,50.53317,75.638205,109.57596,168.3084,269.20624,420.3325,631.5479999999999,0,834.5371299999999,0,1360.91016,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,8.416575000000002,17.188290000000002,25.893375,34.439440000000005,51.6621,86.0774,137.8316,223.51745,378.99004,0,620.1655199999999,0,1201.22131,0,0,0,0,0,0,0,0,0,0
2022-12-09,0,0,0,0,8.572165000000002,17.1448,25.720365,42.862325,68.53312,128.434875,214.07,368.456035,0,658.994105,0,955.42917,0,1448.565755,0,0,0,0,0,0,0,0
2022-12-10,0,0,0,0,0,8.579180000000001,17.12828,34.322199999999995,60.151,94.36262,188.1825,351.57213,0,616.82292,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-11,8.577504999999999,8.57789,0,0,8.561985,17.17293,34.25124,42.880675,76.98897,119.86863,213.618375,393.28091,0,618.4231199999999,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-12,0,0,0,8.455285,8.463930000000001,8.591325000000001,17.20873,34.03702,42.907325,68.75604,146.25406,284.06235000000004,0,575.81877,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-13,0,0,0,0,8.583695,8.879445,8.881545000000001,17.62357,26.54142,35.58258,61.964945,97.85501,0,239.29911,0,478.54017,0,0,0,0,0,0,0,0,0,0
2022-12-14,0,0,0,0,0,8.919979999999999,8.92061,8.921104999999999,8.909485,8.907295,17.81438,26.719845,26.69976,71.16611999999999,142.4772,295.59420800000004,415.39242,490.13964,0,0,0,0,0,0,0,0
2022-12-15,0,0,0,0,0,0,0,8.85489,0,8.698335,8.704495000000001,8.67491,34.7207,164.858915,288.797025,558.4608000000001,566.29536,1006.76635,0,0,0,0,0,0,0,0
