,32000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000
2022-03-11,0,0,0,0,0,1041.96915,503.6499,252.580965,77.74418,19.462425,19.453275,19.939645
2022-03-12,0,0,0,0,0,1174.8801,155.28644,39.10012,19.5021,19.592705,19.60766,0
